,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
342,8.613891045252482,0.05487157120423673,0.41964173316955566,0.004205712534123254,gini,,0.9,1,4,200,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.8593322386425835,0.833217270194986,0.8292598370601492,0.8406031152992396,0.013341673187468364,26
343,13.285782019297281,0.10634945712709512,0.6152414480845133,0.012155891378136172,gini,,0.9,1,4,300,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.8572470373746581,0.837979094076655,0.8263514687988875,0.8405258667500669,0.012740972691610942,27
344,3.401020129521688,0.2170251643914219,0.15721368789672852,0.003227856716292561,gini,,0.9,2,2,80,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.8410183371906712,0.819655172413793,0.8114950393431406,0.8240561829825349,0.012448104259099984,67
345,5.215561230977376,0.04111606156335332,0.2476182778676351,0.0016111784066862038,gini,,0.9,2,2,128,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.8419540229885057,0.8220689655172414,0.8127994524298426,0.8256074803118633,0.012162457573172586,56
346,8.098565975824991,0.014100502972100816,0.3930177688598633,0.011029470892242448,gini,,0.9,2,2,200,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8392184979386986,0.8210163652024118,0.8158029758850692,0.8253459463420599,0.010037616679092648,58
347,12.202337662378946,0.038045739504827175,0.5676579475402832,0.004246191444545937,gini,,0.9,2,2,300,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8411617067049122,0.8225778695577353,0.8136635354397951,0.8258010372341476,0.01145509968337624,55
348,3.246511220932007,0.02632603163638209,0.15714136759440103,0.002440650413884005,gini,,0.9,2,4,80,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.8392633649204362,0.8205128205128205,0.8125321006676939,0.8241027620336502,0.011204340891806693,65
349,5.47074826558431,0.09831828235376085,0.3126738866170247,0.10094315474771817,gini,,0.9,2,4,128,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.8413694210431978,0.8216384376080195,0.8153714773697693,0.8261264453403289,0.01107790379887342,54
350,8.20945405960083,0.24167732424512475,0.3876631259918213,0.005701326541534687,gini,,0.9,2,4,200,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.8404864091559371,0.8183385039641503,0.8118472864235576,0.8235573998478817,0.01226043755075635,68
351,12.259913603464762,0.0718109126466087,0.5763233502705892,0.009332435961058597,gini,,0.9,2,4,300,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.840207105873951,0.8224943936518888,0.8131642098045937,0.8252885697768111,0.01121561774542771,59
352,3.1069977283477783,0.04671765864209504,0.1458913485209147,0.00030246340954131275,gini,,0.9,3,2,80,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.8167979002624671,0.8103860608131193,0.8008812065751567,0.809355055883581,0.006538731419139642,125
353,5.028001070022583,0.04391748069940681,0.2365297476450602,0.0034740887223826946,gini,,0.9,3,2,128,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.8213974560027879,0.8113818367694666,0.8009470657872485,0.8112421195198344,0.008349421364156165,109
354,7.797747373580933,0.19441325970468115,0.4432886441548665,0.10011026315601869,gini,,0.9,3,2,200,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8210599965016618,0.8083219645293316,0.804535454391606,0.8113058051408665,0.007068361506649933,108
355,12.043804486592611,0.11605990915847829,0.5392157236735026,0.010299311413988002,gini,,0.9,3,2,300,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8171518215094997,0.810930828351836,0.8047377326565144,0.8109401275059501,0.005068034817570097,112
356,3.105025291442871,0.024383208829835926,0.14429688453674316,0.00106260763297776,gini,,0.9,3,4,80,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.8160139251523063,0.8104419041119262,0.8016920473773265,0.8093826255471863,0.0058946642007074715,124
357,4.982278029123942,0.03831465056321666,0.23668408393859863,0.00656985296083149,gini,,0.9,3,4,128,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.8178490500261462,0.8105531914893617,0.8031123139377537,0.8105048518177539,0.006016344414876326,116
358,7.754819472630818,0.010456991689031164,0.36136643091837567,0.004551377996279983,gini,,0.9,3,4,200,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.819117390545962,0.8127449309933549,0.8029197080291971,0.8115940098561714,0.006662566788983044,105
359,11.716047604878744,0.2876619357535465,0.5744040807088217,0.04592190185050991,gini,,0.9,3,4,300,"{'criterion': 'gini', 'max_depth': None, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.8223972003499562,0.81145584725537,0.8010160880609654,0.8116230452220972,0.008729603161987275,104
360,1.5427728494008381,0.012847723605261107,0.07249895731608073,0.001298519810418331,entropy,6,0.75,1,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7462924573433264,0.745612596358865,0.7371353654539495,0.7430134730520469,0.004165706377927308,629
361,2.5346572399139404,0.024221811299503942,0.11659018198649089,0.005682879589396969,entropy,6,0.75,1,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7427176566314077,0.7488524590163935,0.7395150720838795,0.7436950625772268,0.0038741184346948064,610
362,4.2178369363149,0.21140224470601796,0.17582853635152182,0.002748411162897614,entropy,6,0.75,1,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7412359367356921,0.7468688200395517,0.7385716609728323,0.742225472582692,0.003458814636932157,663
363,5.901075839996338,0.02712847457522659,0.2580709457397461,0.0031592900044130462,entropy,6,0.75,1,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7408610885458977,0.7419301982631493,0.7433715220949263,0.7420542696346577,0.0010286283520439727,668
364,1.6350709597269695,0.019337519944144593,0.07566324869791667,0.0012975902687058633,entropy,6,0.75,1,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7370640713706407,0.7455114478669083,0.7478260869565218,0.7434672020646902,0.004625253185329524,617
365,2.5233290990193686,0.020892383028325905,0.11246720949808757,0.0009077656309002696,entropy,6,0.75,1,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7462734412566118,0.7437417654808959,0.7405590975968611,0.7435247681114562,0.002337911711933096,613
366,3.956678549448649,0.06046950049913378,0.1819150447845459,0.006093621265239039,entropy,6,0.75,1,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.741149723936343,0.7457516339869281,0.7402809539366219,0.7423941039532976,0.00240047860132818,654
367,5.945953607559204,0.05018690295678474,0.2583297888437907,0.004668137310707506,entropy,6,0.75,1,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7389885807504077,0.7431478746102085,0.7395918367346939,0.7405760973651034,0.001835121811483661,716
368,1.6150634288787842,0.008885230868674994,0.07506354649861653,0.0003980331989836187,entropy,6,0.75,2,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7438984705499513,0.7470035633300941,0.738426304596761,0.7431094461589355,0.003545820211822024,626
369,2.5152832667032876,0.013920853894266644,0.11243518193562825,0.00046732070180320265,entropy,6,0.75,2,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.7405714285714285,0.7471208434712083,0.7420460107684778,0.7432460942703716,0.002805216473049521,624
370,3.9321860472361245,0.04170102756330308,0.1821920077006022,0.006647695807727646,entropy,6,0.75,2,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7397080531408888,0.7478260869565216,0.7445442875481386,0.7440261425485164,0.003334363901197608,604
371,5.978427886962891,0.01591377402398555,0.2987181345621745,0.052766652101836925,entropy,6,0.75,2,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7443523484479115,0.7456514604529045,0.7385674479593509,0.7428570856200557,0.00307924952388095,638
372,1.6077783107757568,0.026978216728120882,0.0751649538675944,0.0010152812572128578,entropy,6,0.75,2,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7409098320560898,0.7439896036387263,0.7397934087555337,0.7415642814834499,0.0017744935266458567,690
373,2.8378780682881675,0.21701054546345486,0.13460381825764975,0.023509353535483366,entropy,6,0.75,2,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.7461173777995749,0.7464350106539911,0.739734991002781,0.7440957931521157,0.003086278146547249,602
374,4.103796720504761,0.16677860648550538,0.18781439463297525,0.005776075435708875,entropy,6,0.75,2,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.7395645768538224,0.742062193126023,0.7419089863643832,0.7411785854480762,0.0011429890301884991,704
375,5.993685642878215,0.03425396338164105,0.2609709103902181,0.00609905870368289,entropy,6,0.75,2,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.7434690897290281,0.7445930328545486,0.7406799146000986,0.7429140123945585,0.0016450342962501514,635
376,1.5988251368204753,0.02078896895148498,0.07567175229390462,0.0016446238398358682,entropy,6,0.75,3,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.740643896061448,0.742295081967213,0.7430350704686988,0.7419913494991199,0.0009995395008380074,674
377,2.5385655562082925,0.010949928056150046,0.11575484275817871,0.0009453010334266247,entropy,6,0.75,3,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.7429876060013045,0.7421425045252592,0.7395968790637192,0.741575663196761,0.0014411197290271588,689
378,3.995254913965861,0.011647997787630057,0.1749575138092041,0.000891313309440433,entropy,6,0.75,3,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7430058555627846,0.7459406265376415,0.739891962678016,0.7429461482594807,0.0024697175740335964,633
379,5.904381434122722,0.05153078066397083,0.259097417195638,0.007844269275640121,entropy,6,0.75,3,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7407649558679308,0.74332784184514,0.7385321100917431,0.7408749692682712,0.001959394119589968,714
380,1.583585262298584,0.005610437161841973,0.07742675145467122,0.003665103415552123,entropy,6,0.75,3,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.7497215592680987,0.7446425650253556,0.7480867346938775,0.7474836196624439,0.002116893389743583,577
381,2.515209197998047,0.015047224839430846,0.11346840858459473,0.0013064871295886285,entropy,6,0.75,3,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.7409931840311587,0.7407407407407408,0.7454135822336659,0.7423825023351885,0.002145773507298303,655
382,3.948575735092163,0.013972117123205402,0.17258652051289877,0.002972743074280388,entropy,6,0.75,3,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.741514360313316,0.7454128440366974,0.7402661409561361,0.7423977817687165,0.0021920254333623783,653
383,6.0747785568237305,0.21622465272822589,0.3588998317718506,0.09822551395993644,entropy,6,0.75,3,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7395968790637192,0.7473821989528797,0.7390239921658233,0.7420010233941406,0.0038122467255694657,671
384,1.6707051595052083,0.060226656172824765,0.07399988174438477,0.001372992642648044,entropy,6,0.8,1,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7446808510638299,0.744429882044561,0.7453117486776727,0.7448074939286878,0.00037099056687336815,590
385,2.9555412928263345,0.22884634472967644,0.11410800615946452,0.0019728097459262846,entropy,6,0.8,1,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7419986936642717,0.7485078238425552,0.7432541606075295,0.7445868927047855,0.002819494641686987,592
386,4.107431332270305,0.05047813874124687,0.1726085344950358,0.0035641683484220563,entropy,6,0.8,1,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7409470752089137,0.7443228230681261,0.740268236833497,0.7418460450368456,0.0017731379805606508,679
387,6.061419566472371,0.014466480921128927,0.2582259972890218,0.005140982551505267,entropy,6,0.8,1,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.742264701117771,0.7449884981925731,0.7396721311475409,0.7423084434859617,0.0021706181432113022,659
388,1.6097884972890217,0.011310833755537663,0.07309023539225261,0.0015780658697731843,entropy,6,0.8,1,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7452768729641693,0.742603550295858,0.738627099298875,0.7421691741863009,0.002732079111022215,664
389,2.6166128317515054,0.024078744166261913,0.11205108960469563,0.000756658321788607,entropy,6,0.8,1,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7435355342332086,0.742295081967213,0.7396449704142012,0.7418251955382077,0.0016226966546595682,681
390,4.027631759643555,0.008395792375423275,0.17822933197021484,0.0010527021493990964,entropy,6,0.8,1,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7426351570087407,0.7454665347840421,0.7411417322834646,0.7430811413587491,0.0017935357440151119,628
391,6.0664115746816,0.021585465891095997,0.2562085787455241,0.0005648901909263975,entropy,6,0.8,1,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7412244897959184,0.7460134801906954,0.7399868680236376,0.7424082793367504,0.002598849977813238,652
392,1.6258427302042644,0.015164210218957414,0.0739305814107259,0.0020140282082917642,entropy,6,0.8,2,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7474551623848763,0.7508390602525171,0.7372536243687897,0.7451826156687277,0.005774332196339552,584
393,2.568885246912638,0.0524471097565102,0.11227560043334961,0.0026631848126651985,entropy,6,0.8,2,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.7420251922133159,0.75232,0.7407650632080118,0.7450367518071093,0.0051756648176465875,585
394,3.993309497833252,0.0627907325858644,0.17271105448404947,0.002742612980231059,entropy,6,0.8,2,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7419041450777203,0.7481686472407618,0.7388743455497382,0.7429823792894067,0.003870224174590713,630
395,6.595271666844686,0.144245004216795,0.25396235783894855,0.003931230778159474,entropy,6,0.8,2,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7409825363146727,0.745278370832649,0.7417717373505812,0.7426775481659676,0.0018670687322489407,644
396,1.8078324794769287,0.28741983642600066,0.07399352391560872,0.0015574473472837723,entropy,6,0.8,2,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7450599287333982,0.7468622656886715,0.7388514069442159,0.7435912004554286,0.0034313589651707044,611
397,2.6005211671193442,0.023438424982592722,0.1146080493927002,0.003943572393977327,entropy,6,0.8,2,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.7413455258001306,0.7512069520437721,0.742491383554899,0.7450146204662671,0.004403557294798808,586
398,3.985347270965576,0.03631335323234089,0.17129151026407877,0.0013242143683190612,entropy,6,0.8,2,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.7415254237288136,0.7491898898250162,0.7454487384222294,0.745388017325353,0.0031292997537962944,583
399,6.140187501907349,0.014839790263392702,0.26080918312072754,0.009178768413561819,entropy,6,0.8,2,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.738095238095238,0.7430921052631579,0.7396498118147602,0.7402790517243854,0.0020879220166404432,718
400,1.6721422672271729,0.017310457695411927,0.07736039161682129,0.0019674145225175785,entropy,6,0.8,3,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.7423213708373747,0.7528578328771534,0.7391590013140603,0.7447794016761962,0.005856388719563526,591
401,2.576138496398926,0.002778730971116365,0.1138600508371989,0.0016393363916155606,entropy,6,0.8,3,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.7416423239208049,0.7434919582158847,0.7403043691703487,0.7418128837690127,0.0013069044793380332,682
402,4.017697016398112,0.06038214334281123,0.1852689584096273,0.006251999826534684,entropy,6,0.8,3,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7400591521524812,0.7423868312757201,0.7398692810457516,0.740771754824651,0.0011446591097764537,715
403,6.113619089126587,0.03907143878969982,0.2623745600382487,0.003938037285043711,entropy,6,0.8,3,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7388242999836253,0.7461903981648369,0.7402065235207342,0.7417404072230654,0.00319681612577475,686
404,1.6610763867696126,0.009216581829737698,0.0744473139444987,0.0016317783879044154,entropy,6,0.8,3,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.7401445466491459,0.7450592885375495,0.7463837994214079,0.7438625448693678,0.00268405356932938,608
405,2.6172693570454917,0.0043397091420646905,0.1136465072631836,0.0017555916523288165,entropy,6,0.8,3,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.7428292046936115,0.7459177008491183,0.7399673735725938,0.7429047597051079,0.002429798358473354,636
406,4.001978079477946,0.03549544889174196,0.17732747395833334,0.007658678633066946,entropy,6,0.8,3,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.7397793640493187,0.7495902982628646,0.7390163934426229,0.7427953519182687,0.0048148383777736545,641
407,6.3940136432647705,0.17346283234948034,0.2577064037322998,0.007658279526050062,entropy,6,0.8,3,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7398427260812582,0.7445375390175786,0.740232139937878,0.7415374683455717,0.0021273189410945122,691
408,1.8791828950246174,0.2631674066660995,0.07608262697855632,0.0021108502089547745,entropy,6,0.9,1,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7410071942446043,0.7441706631387466,0.7382550335570469,0.7411442969801326,0.0024169907194742605,708
409,2.737684965133667,0.05645446829743629,0.11553581555684407,0.0037055333225642366,entropy,6,0.9,1,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7407888329816588,0.7428194123473093,0.7418133947671548,0.7418072133653743,0.0008289920777053778,683
410,4.337360620498657,0.03235049754828779,0.1751242478688558,0.005333295377562309,entropy,6,0.9,1,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7407286922576448,0.742603550295858,0.7397934087555337,0.7410418837696788,0.0011684150408628245,709
411,6.488103628158569,0.09673831719719289,0.25966040293375653,0.00394746531435176,entropy,6,0.9,1,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7427372498386056,0.742810188989318,0.7380447200913988,0.7411973863064408,0.002229470524216791,702
412,1.7305162747701008,0.0035936161167000667,0.07494846979777019,0.0008156098602709324,entropy,6,0.9,1,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7410903173311635,0.7407407407407407,0.7427721790847515,0.741534412385552,0.0008867922527771919,693
413,2.778066317240397,0.04675657600078711,0.1149912675221761,0.002005220375716351,entropy,6,0.9,1,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7414777360952537,0.7497553017944535,0.7376995764092539,0.7429775380996536,0.005034691859497676,631
414,4.264991680781047,0.046428298235716176,0.1725005308787028,0.0033129057305185034,entropy,6,0.9,1,4,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7411630558722918,0.744491943439658,0.7412035514633346,0.7422861835917615,0.0015597953611863715,660
415,6.414494514465332,0.01642923743307297,0.25797637303670246,0.004498364470190413,entropy,6,0.9,1,4,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7417153996101365,0.7456846950517837,0.7409954158480682,0.7427985035033294,0.0020619037150470102,640
416,1.7395275433858235,0.004453852265789349,0.08249084154764812,0.013627867907543265,entropy,6,0.9,2,2,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7394573389996731,0.7475518672199171,0.7374756018217306,0.7414949360137736,0.004358641400526543,696
417,2.7121493816375732,0.020298211349498753,0.11761514345804851,0.003834466695748421,entropy,6,0.9,2,2,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.7389819482842739,0.7434383202099738,0.7414921465968585,0.7413041383637019,0.0018241569754898748,699
418,4.679155270258586,0.12784526167253477,0.18031907081604004,0.004720096145657928,entropy,6,0.9,2,2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7403767403767405,0.7455698260445456,0.740134272146717,0.7420269461893344,0.0025071492392740626,670
419,6.717529853185018,0.19642469775691143,0.2650458812713623,0.009401888208542052,entropy,6,0.9,2,2,300,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7423552374756018,0.7468852459016394,0.7411551752509463,0.7434652195427293,0.0024674511217707773,618
420,1.7913127740224202,0.025207234969129994,0.07736897468566895,0.0016763005424722973,entropy,6,0.9,2,4,80,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7422142507744985,0.7455291222313372,0.7389663658736669,0.7422365796265008,0.0026792805857492248,662
421,2.7767391999562583,0.033252671921255667,0.11655910809834798,0.0005445363896585847,entropy,6,0.9,2,4,128,"{'criterion': 'entropy', 'max_depth': 6, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.7434656340755084,0.7479278400780107,0.7380254154447704,0.7431396298660965,0.004049214941414927,625
